,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,timestamp_dev_responded,developer_response,Unnamed: 0
98405350,"{'steamid': '76561198866177867', 'num_games_owned': 32, 'num_reviews': 10, 'playtime_forever': 398, 'playtime_last_two_weeks': 0, 'playtime_at_review': 398, 'last_played': 1630173628}",brazilian,muita ação e empolgação,1630183867,1630183867,True,0,0,0,0,True,False,False,,,
98272357,"{'steamid': '76561198142103764', 'num_games_owned': 37, 'num_reviews': 6, 'playtime_forever': 5472, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4288, 'last_played': 1641481281}",brazilian,"very nice, po compra",1629993989,1629993989,True,0,0,0,0,True,False,False,,,
98099710,"{'steamid': '76561198874599690', 'num_games_owned': 45, 'num_reviews': 20, 'playtime_forever': 728, 'playtime_last_two_weeks': 0, 'playtime_at_review': 373, 'last_played': 1645990892}",brazilian,Levi recomenda esse jogo.,1629733371,1629733371,True,0,0,0,0,True,False,False,,,
97757973,"{'steamid': '76561198273907910', 'num_games_owned': 84, 'num_reviews': 5, 'playtime_forever': 708, 'playtime_last_two_weeks': 0, 'playtime_at_review': 221, 'last_played': 1641404024}",brazilian,"Campanha muito boa, modo coop legal.",1629229180,1629229180,True,0,0,0,0,True,False,False,,,
97622483,"{'steamid': '76561198031705737', 'num_games_owned': 47, 'num_reviews': 4, 'playtime_forever': 1853, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1808, 'last_played': 1631457838}",brazilian,jogo muito bom !!!,1629042879,1629042879,True,0,0,0,0,True,False,False,,,
97415576,"{'steamid': '76561199024433068', 'num_games_owned': 29, 'num_reviews': 2, 'playtime_forever': 1892, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1312, 'last_played': 1644623753}",brazilian,"Se vc gosta dos call of duty antigo pela campanha compre esse jogo, mas espere ter promoção pois 80 reais por esse jogo é mt caro. Se vc ja tem o modern warfare 2 só compre o modern warfare 3 se vc quer zerar a campanha. Eu n testei o multiplayer mas falam que o multiplayer ta morto. mas é basicamente a mesma coisa do modern warfare 2, mas se vc gostar da historia dos jogos ou quer zeralo vale apena comprar (na promoção)
",1628769980,1628769980,True,4,0,0.546079754829406738,0,False,False,False,,,
97392082,"{'steamid': '76561198260386086', 'num_games_owned': 63, 'num_reviews': 10, 'playtime_forever': 525, 'playtime_last_two_weeks': 0, 'playtime_at_review': 384, 'last_played': 1639932038}",brazilian,muito loco,1628736710,1628736710,True,0,0,0,0,True,False,False,,,
97355756,"{'steamid': '76561198821966575', 'num_games_owned': 33, 'num_reviews': 4, 'playtime_forever': 829, 'playtime_last_two_weeks': 0, 'playtime_at_review': 829, 'last_played': 1628302645}",brazilian,Bom,1628688297,1628688297,True,0,0,0,0,True,False,False,,,
96981747,"{'steamid': '76561199063289955', 'num_games_owned': 34, 'num_reviews': 5, 'playtime_forever': 2604, 'playtime_last_two_weeks': 0, 'playtime_at_review': 631, 'last_played': 1644257449}",brazilian,"underrated piece of nostalgia, but for a very unfair Price (pun intended)",1628163113,1628163132,True,7,2,0.614035129547119141,0,True,False,False,,,
96963911,"{'steamid': '76561197997796626', 'num_games_owned': 313, 'num_reviews': 5, 'playtime_forever': 1246, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1246, 'last_played': 1583884351}",brazilian,,1628132601,1628132601,True,0,0,0,0,False,False,False,,,
